"kaupverd";"teg_eign";"svfn";"byggar";"efstah";"haednr";"fjibmhl";"fjmib";"lyfta";"birtm2";"fjhaed";"fjbkar";"fjsturt";"fjklos";"fjeld";"fjherb";"fjstof";"fjgeym";"matssvaedi";"undirmatssvaedi"
17950;"Íbúðareign";0;"1989";4;1;8;1;0;80.3;1;1;0;1;1;2;1;0;72;0
50900;"Einbýlishús";0;"1999";1;1;1;1;0;236.8;1;1;2;2;1;3;2;1;140;0
20757;"Íbúðareign";0;"1978";3;0;7;1;0;98.5;1;1;0;1;1;1;1;2;150;22
15800;"Íbúðareign";0;"2007";2;1;6;1;0;71.3;1;0;1;1;1;1;1;1;160;0
28400;"Íbúðareign";0;"1985";6;3;15;1;0;99.2;1;1;0;1;1;3;1;0;72;0
25000;"Íbúðareign";1000;"1996";8;6;31;1;1;93.3;1;1;0;1;1;3;1;1;330;0
29500;"Íbúðareign";1000;"2001";7;4;22;1;1;130;1;1;0;1;1;3;1;1;340;0
29200;"Íbúðareign";1000;"1966";2;2;4;1;0;159.2;1;1;0;2;1;4;1;1;320;0
22832;"Íbúðareign";0;"1966";3;2;10;1;0;99.3;1;1;1;1;1;3;2;1;200;0
22000;"Íbúðareign";0;"1960";8;1;49;1;2;99.5;1;1;0;1;1;2;2;1;100;0
33900;"Íbúðareign";0;"1987";3;2;3;1;0;115.1;2;1;1;2;1;4;1;0;210;0
33000;"Raðhús";0;"1960";2;1;1;1;0;142.1;3;1;0;2;1;4;2;2;100;0
23500;"Íbúðareign";0;"1975";3;1;6;1;0;115.1;1;1;0;1;1;3;2;2;150;22
39300;"Íbúðareign";0;"1958";2;2;4;1;0;176.9;2;1;0;2;1;3;2;0;90;0
16500;"Íbúðareign";0;"1936";2;1;3;1;0;68.9;1;0;1;1;1;1;2;0;90;12
22600;"Íbúðareign";0;"1966";3;3;6;1;0;91.3;1;1;0;1;1;2;1;0;100;1
29500;"Íbúðareign";0;"1946";3;2;4;1;0;145.9;2;1;0;1;1;3;2;0;80;0
16000;"Íbúðareign";0;"1949";2;0;3;1;0;69.7;1;0;1;1;1;2;1;0;100;0
35500;"Íbúðareign";0;"1960";3;1;4;1;0;168.3;1;0;1;2;1;4;1;0;100;0
13500;"Íbúðareign";0;"1985";4;3;17;1;0;58;1;1;0;1;1;1;1;1;220;0
25000;"Íbúðareign";1400;"2008";5;1;30;1;3;105.2;1;1;1;1;1;2;1;0;600;18
18950;"Íbúðareign";6000;"1999";2;1;4;1;0;91.2;1;3;0;1;1;2;1;1;6080;0
41000;"Einbýlishús";0;"1958";1;1;1;1;0;216.5;2;1;1;2;1;5;1;0;100;0
22200;"Íbúðareign";0;"1930";3;2;4;1;0;84.3;1;1;0;1;1;2;2;1;20;25
14000;"Íbúðareign";0;"1952";2;1;2;1;0;62.4;1;0;1;1;1;1;1;1;284;0
41900;"Íbúðareign";0;"1931";3;3;4;1;0;129.7;1;1;1;1;1;2;2;0;25;0
110000;"Einbýlishús";0;"1999";1;1;1;1;0;242;1;1;1;2;1;4;3;2;72;9
17900;"Íbúðareign";0;"1983";4;4;14;1;0;68.4;1;1;0;1;1;1;1;1;72;0
31000;"Einbýlishús";2000;"1969";1;1;1;1;0;168.7;1;1;0;2;1;4;1;0;2050;0
33000;"Íbúðareign";1300;"2006";6;4;66;1;3;131.1;1;0;1;2;1;1;2;0;510;0
21500;"Íbúðareign";1400;"2005";4;1;24;1;1;84.9;1;1;0;1;1;2;1;0;630;0
53000;"Einbýlishús";1300;"1972";1;1;1;1;0;189.9;1;1;0;2;1;5;1;0;500;0
11200;"Íbúðareign";1000;"1977";3;1;9;1;0;40.2;1;0;1;1;1;1;1;0;320;0
54200;"Einbýlishús";0;"1975";1;1;1;1;0;263.8;2;1;1;1;1;6;3;0;150;14
30000;"Íbúðareign";0;"1989";4;3;8;1;0;157.8;2;1;1;2;1;5;2;1;120;0
29000;"Íbúðareign";0;"2004";3;3;6;1;0;129.8;1;1;0;1;1;3;1;0;180;0
16500;"Íbúðareign";0;"1991";4;3;24;1;0;78.5;1;1;0;1;1;2;1;1;130;0
68000;"Einbýlishús";0;"1970";1;1;1;1;0;225.4;1;0;0;0;0;0;0;0;280;31
28400;"Íbúðareign";0;"1984";3;1;4;1;0;112.7;1;1;1;1;1;3;2;1;210;0
19000;"Íbúðareign";0;"1988";3;3;8;1;0;92.4;1;1;0;1;1;2;2;1;120;0
18400;"Íbúðareign";0;"1958";2;0;4;1;0;87.6;1;1;1;1;1;2;1;0;100;16
14750;"Íbúðareign";6000;"1993";7;6;22;1;1;86.1;1;1;0;1;1;2;1;1;6080;0
16570;"Íbúðareign";6000;"1951";3;1;3;1;0;123.5;1;1;0;1;1;2;2;1;6020;0
19977;"Íbúðareign";1400;"1987";2;2;10;1;0;92.8;2;1;0;1;1;3;1;1;680;0
71000;"Íbúðareign";1000;"2007";9;10;38;1;2;165.6;1;1;1;2;1;2;1;1;320;44
37000;"Raðhús";6000;"2006";1;1;3;1;0;167.7;1;1;1;1;1;3;1;2;6010;0
28000;"Einbýlishús";2000;"1965";1;1;1;1;0;175.8;1;1;0;2;1;4;1;0;2050;0
13302;"Íbúðareign";2000;"1955";2;2;2;1;0;61.2;1;1;0;1;1;2;1;0;2050;0
19500;"Íbúðareign";0;"1995";2;2;6;1;0;90;1;1;0;1;1;3;1;1;130;0
20500;"Íbúðareign";1400;"2001";3;2;9;1;0;91.5;1;1;1;1;1;2;1;0;620;0
16850;"Íbúðareign";0;"1995";3;1;9;1;0;80.9;1;1;0;1;1;2;1;0;130;0
8700;"Íbúðareign";6000;"1976";4;4;10;1;0;49;1;0;1;1;1;1;1;0;6030;0
38100;"Íbúðareign";0;"2007";3;1;3;1;0;147.2;2;1;0;2;1;3;1;1;100;0
50000;"Einbýlishús";0;"1985";1;1;1;1;0;188.9;1;1;0;1;1;4;2;0;220;0
24900;"Raðhús";0;"1989";1;1;1;1;0;85;1;1;0;1;1;2;1;0;160;0
30900;"Íbúðareign";0;"2001";7;2;26;1;1;103.5;1;0;1;1;1;2;1;0;90;46
18400;"Íbúðareign";1400;"2003";5;4;36;1;1;78.8;1;1;1;1;1;2;1;0;630;0
36650;"Íbúðareign";1000;"2006";3;1;18;1;2;138.3;1;1;1;1;1;4;1;0;351;0
47000;"Raðhús";1604;"2004";2;1;1;1;0;220.2;2;1;3;3;1;4;2;1;810;0
44000;"Einbýlishús";1604;"1984";1;1;1;1;0;208.6;1;2;0;2;2;4;2;1;830;0
58000;"Einbýlishús";1604;"1982";2;1;1;1;0;269;2;1;2;3;1;5;5;1;800;0
37800;"Parhús";1604;"1989";1;1;1;1;0;184.4;1;1;1;1;1;5;1;0;800;0
15200;"Íbúðareign";0;"1951";2;1;2;1;0;62.2;1;0;1;1;1;1;1;0;284;0
20600;"Íbúðareign";0;"1946";4;4;8;1;0;99.7;1;1;0;1;1;5;1;2;80;0
15000;"Íbúðareign";1400;"1991";3;2;5;1;0;66.5;1;1;0;1;1;1;1;0;620;0
31000;"Íbúðareign";1400;"2005";5;2;29;1;1;152.4;1;1;1;1;1;3;1;0;600;0
24500;"Íbúðareign";1400;"2001";3;3;14;1;0;110.3;1;1;1;1;1;3;1;0;640;0
42500;"Íbúðareign";1300;"2004";4;3;27;1;3;131.1;1;1;0;1;1;2;1;0;510;49
27500;"Íbúðareign";1000;"2007";5;1;28;1;2;103;1;1;1;1;1;2;1;1;350;0
27000;"Íbúðareign";1000;"2007";5;1;28;1;2;103;1;1;1;1;1;2;1;1;350;0
26200;"Íbúðareign";1000;"2008";4;4;20;1;2;113.6;1;1;0;1;1;2;1;0;351;0
24500;"Íbúðareign";1000;"2006";2;1;4;1;0;88.5;1;1;0;1;1;2;1;2;350;0
32000;"Íbúðareign";1000;"2007";6;3;16;1;1;157.8;1;1;0;1;1;4;1;0;351;0
57500;"Einbýlishús";1000;"1995";2;1;1;1;0;245.9;2;1;1;1;1;5;2;1;330;0
19000;"Íbúðareign";0;"2007";3;3;27;1;0;80.2;1;1;0;1;1;1;1;0;270;0
13000;"Íbúðareign";6000;"2000";2;1;4;1;0;66.8;1;1;0;1;1;1;1;1;6020;0
20770;"Íbúðareign";2000;"2006";2;1;10;1;0;116.1;1;1;0;1;1;2;1;1;2040;0
25412;"Einbýlishús";2000;"1980";1;1;1;1;0;197.6;1;1;1;1;1;4;2;0;2040;0
44600;"Íbúðareign";1300;"2008";2;2;12;1;2;159.4;1;1;2;2;1;2;1;0;511;0
27500;"Íbúðareign";1300;"2006";6;1;133;1;5;101.7;1;0;1;1;1;2;1;1;510;0
27000;"Íbúðareign";1400;"1991";3;1;4;1;0;110.7;1;1;1;1;1;4;1;1;650;0
25000;"Íbúðareign";1000;"2006";3;3;14;1;1;105.3;1;1;0;1;1;2;1;0;351;0
43000;"Parhús";1000;"1997";2;1;1;1;0;186.1;2;1;1;1;1;3;2;0;340;0
20750;"Íbúðareign";0;"1995";2;1;8;1;0;95.7;1;1;0;1;1;3;1;0;130;0
26000;"Íbúðareign";1000;"2007";6;4;16;1;1;143.2;1;1;0;1;1;3;1;0;351;0
34800;"Íbúðareign";1400;"1954";3;2;2;1;0;195.7;3;1;0;2;1;5;2;2;600;0
13300;"Íbúðareign";6000;"1926";3;1;3;1;0;92.5;1;0;1;1;1;2;1;1;6020;0
21500;"Íbúðareign";0;"1960";11;6;42;1;2;88.5;1;1;0;1;1;2;1;0;100;0
24300;"Íbúðareign";0;"1934";4;3;4;1;0;97;1;1;0;1;1;1;2;0;20;0
18500;"Íbúðareign";0;"1977";3;3;6;1;0;101.4;1;1;0;1;1;3;1;1;150;22
12170;"Íbúðareign";0;"1986";4;4;20;1;1;42.7;1;1;0;1;1;1;1;2;220;0
22700;"Íbúðareign";0;"2003";3;3;8;1;1;96.1;1;1;0;1;1;2;1;1;180;0
13100;"Íbúðareign";0;"1987";6;5;29;1;1;56.5;1;1;0;1;1;1;1;2;220;0
25500;"Íbúðareign";0;"2001";7;3;26;1;1;81.8;1;0;1;1;1;1;1;0;90;46
20400;"Íbúðareign";0;"1958";2;0;3;1;0;82.2;1;0;1;1;1;2;2;0;100;0
10400;"Íbúðareign";6000;"1943";2;1;2;1;0;67.8;1;0;0;1;1;2;1;0;6020;0
6000;"Einbýlishús";2000;"1945";1;1;1;1;0;73.1;1;0;1;1;1;2;1;0;2040;0
57000;"Raðhús";1300;"2007";2;1;1;1;0;242.6;2;1;1;2;1;3;2;1;511;0
32000;"Íbúðareign";1300;"2008";4;2;30;1;2;127;1;1;1;1;1;2;1;1;510;0
18700;"Íbúðareign";1400;"1996";4;4;15;1;0;79.6;1;1;0;1;1;2;1;1;680;0
22800;"Íbúðareign";1000;"2007";4;1;35;1;2;110.3;1;1;0;1;1;3;1;1;351;0
15000;"Íbúðareign";1000;"1963";1;0;2;1;0;64.9;1;1;0;1;1;1;1;0;300;0
30700;"Íbúðareign";1000;"2006";3;2;18;1;0;128.7;1;1;0;1;1;3;1;0;351;0
20900;"Íbúðareign";1000;"2011";3;1;10;1;0;78.4;1;1;0;1;1;2;1;1;351;0
21230;"Íbúðareign";1000;"2011";3;2;10;1;0;79.9;1;1;0;1;1;2;1;1;351;0
21230;"Íbúðareign";1000;"2011";3;2;10;1;0;79.5;1;1;0;1;1;2;1;1;351;0
14800;"Íbúðareign";6000;"1988";3;3;12;1;0;102.9;1;1;0;1;1;3;1;1;6040;0
26500;"Íbúðareign";0;"1990";2;1;2;1;0;103.6;1;1;0;1;1;3;1;0;120;0
16400;"Íbúðareign";0;"1978";4;4;16;1;0;50.4;1;1;0;1;1;1;1;1;72;0
19000;"Íbúðareign";0;"1958";4;2;9;1;0;72;1;1;0;1;1;2;1;2;11;0
13500;"Íbúðareign";0;"1930";4;3;3;1;0;50.3;1;0;0;0;0;1;1;0;20;26
43000;"Raðhús";0;"1967";2;1;1;1;0;231.8;2;1;2;3;1;6;3;0;100;0
23900;"Íbúðareign";0;"1997";2;2;8;1;0;103.6;1;0;1;1;1;3;1;0;130;0
30000;"Íbúðareign";0;"1946";3;2;4;1;0;141.1;1;1;0;1;2;4;3;1;80;0
12000;"Íbúðareign";0;"1946";3;3;4;1;0;31.2;1;0;0;1;1;1;1;0;80;0
17600;"Íbúðareign";0;"1979";3;2;12;1;0;74.6;1;1;0;1;1;2;1;1;160;0
23600;"Íbúðareign";0;"1967";3;3;8;1;0;120.1;1;1;0;1;1;4;1;1;200;0
47700;"Raðhús";0;"1960";2;1;1;1;0;220.5;2;1;1;2;1;4;2;0;100;0
16000;"Íbúðareign";0;"1962";4;3;9;1;0;80;1;0;1;1;1;2;1;0;90;20
26000;"Íbúðareign";0;"2005";6;3;23;1;1;99;1;1;0;1;1;2;1;1;130;0
12900;"Íbúðareign";0;"1973";4;4;10;1;0;55.3;1;1;0;1;1;1;1;0;160;21
24000;"Íbúðareign";0;"1950";2;2;3;1;0;125.8;1;1;0;1;1;2;2;1;80;0
9400;"Íbúðareign";0;"1941";4;0;8;1;0;35.4;1;0;1;1;1;0;1;0;11;0
43500;"Raðhús";0;"1980";2;1;1;1;0;284.3;3;1;1;2;1;5;2;0;220;0
21500;"Íbúðareign";0;"1986";5;3;8;1;0;90.2;1;1;1;1;1;2;1;0;220;0
19200;"Íbúðareign";0;"1913";2;2;3;1;0;64.3;1;1;0;1;1;2;1;0;20;0
47000;"Raðhús";0;"2002";2;1;1;1;0;208.7;2;1;1;2;1;4;2;0;180;0
20750;"Íbúðareign";0;"1985";4;3;8;1;0;93.4;1;1;0;1;1;2;1;0;120;0
19200;"Íbúðareign";0;"1937";2;2;4;1;0;72.7;1;1;0;1;1;2;1;0;25;3
22400;"Íbúðareign";0;"1926";3;1;4;1;0;82.1;1;0;1;1;1;3;1;0;20;0
23500;"Íbúðareign";0;"1999";3;2;5;1;0;102;1;1;0;1;1;3;1;0;130;0
20613;"Íbúðareign";0;"1958";9;9;43;1;2;79.4;1;1;0;1;1;1;1;0;100;0
18800;"Íbúðareign";0;"1990";5;4;9;1;1;63.4;1;0;1;1;1;1;1;0;90;0
36000;"Einbýlishús";6000;"1979";1;1;1;1;0;186.2;1;1;1;1;1;5;1;0;6040;0
24000;"Íbúðareign";6000;"1963";2;1;2;1;0;129.2;1;1;0;1;1;2;1;1;6030;0
10500;"Íbúðareign";2000;"1942";1;1;2;1;0;130.3;1;1;0;1;1;2;1;1;2050;0
19500;"Íbúðareign";1400;"1965";4;2;20;1;0;116.3;1;1;0;1;1;1;1;1;600;0
16500;"Íbúðareign";1400;"1963";3;2;6;1;0;89.4;1;1;0;1;1;2;1;0;680;0
20700;"Íbúðareign";1400;"2005";6;4;24;1;1;83.8;1;1;0;1;1;2;1;0;630;0
33500;"Íbúðareign";1300;"2004";4;3;37;1;4;141.1;1;1;1;1;1;2;1;0;510;0
27700;"Íbúðareign";1300;"1987";4;2;6;1;0;136.6;1;1;1;1;1;3;1;0;500;0
43500;"Einbýlishús";1400;"1994";1;1;1;1;0;171.9;1;1;1;1;1;4;1;0;650;0
7500;"Íbúðareign";1400;"1965";3;0;3;1;0;36.6;1;0;1;1;1;0;1;1;600;0
22400;"Íbúðareign";1000;"1996";13;6;50;1;2;90.4;1;0;1;1;1;1;1;1;330;0
44250;"Raðhús";1000;"1973";1;1;1;1;0;228;2;1;0;1;1;5;2;0;320;63
18000;"Raðhús";6000;"1969";1;1;1;1;0;80.6;1;1;0;1;1;2;1;0;6030;0
51000;"Raðhús";0;"1970";2;1;1;1;0;216.4;2;1;1;2;1;4;2;1;280;0
22500;"Íbúðareign";0;"2004";3;1;14;1;1;93.3;1;1;0;1;1;2;1;0;180;0
25500;"Íbúðareign";1604;"2004";4;3;17;1;1;122.4;1;1;0;1;1;2;1;0;810;0
25500;"Raðhús";1604;"1972";2;1;1;1;0;180.9;2;0;1;2;1;5;1;1;810;0
29028;"Íbúðareign";1300;"2006";3;1;9;1;1;142.5;1;1;1;1;1;2;1;1;511;0
41400;"Einbýlishús";0;"1987";1;1;1;1;0;171.1;1;1;1;1;1;3;2;0;120;0
44500;"Íbúðareign";0;"2010";9;2;56;1;2;143.9;1;0;1;1;1;2;1;0;90;46
31500;"Íbúðareign";0;"1947";3;1;4;1;0;117.3;1;1;0;1;1;3;2;1;80;0
20000;"Einbýlishús";6000;"1939";1;1;1;1;0;176.4;1;1;0;1;1;6;2;0;6020;0
15900;"Íbúðareign";0;"1979";2;0;2;1;0;59.5;1;1;0;1;1;1;1;1;160;0
18500;"Íbúðareign";0;"1957";3;0;4;1;0;82.5;1;1;0;1;1;2;1;0;100;0
32200;"Íbúðareign";0;"1906";2;1;2;1;0;108.4;2;0;1;2;1;2;1;2;20;0
17600;"Íbúðareign";0;"1967";3;2;8;1;0;88.6;1;1;1;1;1;2;1;1;200;0
15500;"Íbúðareign";0;"1971";3;1;13;1;0;53.5;1;1;0;1;1;1;1;1;100;1
34900;"Íbúðareign";1000;"2007";5;4;28;1;2;135;1;1;1;1;1;3;1;1;350;0
15000;"Íbúðareign";1000;"1953";2;2;4;1;0;47.7;1;1;0;1;1;1;1;0;320;0
32900;"Íbúðareign";1000;"2008";5;3;28;1;2;123.1;1;0;1;1;1;2;1;0;350;0
11000;"Íbúðareign";0;"1978";3;2;7;1;0;56.4;1;0;1;1;1;1;1;1;160;0
19200;"Íbúðareign";0;"1955";3;0;4;1;0;80;1;1;0;1;1;2;1;0;70;0
32000;"Íbúðareign";0;"1983";3;2;5;1;0;153.5;2;1;1;1;1;4;2;0;280;0
70000;"Einbýlishús";0;"2005";1;1;1;1;0;224.9;1;1;1;2;1;4;1;0;270;0
43500;"Íbúðareign";0;"2004";2;2;10;1;0;135.2;1;0;1;1;1;3;1;0;80;0
21500;"Íbúðareign";1604;"2008";3;2;16;1;2;106.6;1;1;0;1;1;2;1;0;810;0
27500;"Raðhús";1400;"1984";2;2;2;1;0;127.7;2;1;0;1;1;2;1;1;600;56
75000;"Íbúðareign";1000;"2011";6;6;14;1;1;183.5;1;1;2;2;1;2;1;1;320;44
78000;"Íbúðareign";1000;"2011";5;5;10;1;1;189.5;1;0;2;2;1;3;2;1;320;44
49000;"Íbúðareign";1000;"2011";6;5;14;1;1;148.2;1;1;1;1;1;3;1;1;320;44
39800;"Íbúðareign";1000;"2011";6;6;14;1;1;116.4;1;1;1;1;1;2;1;1;320;44
26350;"Íbúðareign";1604;"2004";2;2;8;1;0;111.7;1;1;1;1;1;3;1;1;810;0
13000;"Íbúðareign";6000;"1927";2;2;2;1;0;103;1;0;1;1;1;4;1;3;6020;0
15400;"Íbúðareign";0;"1958";3;0;4;1;0;47.6;1;1;0;1;1;1;1;1;90;0
18600;"Íbúðareign";0;"2003";5;2;22;1;0;74.4;1;1;0;1;1;1;1;0;180;0
17100;"Íbúðareign";0;"1963";4;1;8;1;0;72.1;1;0;1;1;1;2;1;2;91;28
25500;"Íbúðareign";0;"1993";5;3;19;1;1;77.5;1;0;1;1;1;2;1;1;281;0
44900;"Íbúðareign";0;"1989";6;3;14;1;1;118.5;1;0;1;1;1;2;2;1;20;0
18000;"Íbúðareign";0;"1966";3;0;7;1;0;102.9;1;0;1;1;1;3;1;0;100;1
18900;"Íbúðareign";0;"1987";4;1;16;1;1;82.3;1;1;0;1;1;2;1;1;120;0
23300;"Íbúðareign";0;"1957";2;1;3;1;0;95;1;1;0;1;1;3;1;0;283;0
20900;"Íbúðareign";0;"1968";3;3;6;1;0;100.7;1;1;0;1;1;3;1;1;200;0
16500;"Íbúðareign";0;"1960";2;0;3;1;0;79.5;1;1;0;1;1;1;1;0;100;0
28900;"Íbúðareign";0;"2003";3;2;22;1;0;120.6;1;1;0;1;1;3;1;0;180;0
104000;"Íbúðareign";1100;"2009";3;3;26;1;4;239.3;1;1;2;3;1;2;3;0;400;0
16600;"Íbúðareign";0;"1963";4;2;8;1;0;72.3;1;1;0;1;1;2;1;2;91;28
22500;"Íbúðareign";0;"1963";4;2;10;1;0;124.5;1;1;0;1;1;3;1;1;91;28
53900;"Einbýlishús";0;"1985";1;1;1;1;0;191.5;1;1;1;2;1;4;2;1;120;0
27450;"Íbúðareign";0;"1984";3;1;4;1;0;107.6;1;1;1;1;1;3;1;1;210;0
22574;"Íbúðareign";1400;"2003";5;5;36;1;1;78.8;1;1;1;1;1;2;1;0;630;0
45500;"Raðhús";1300;"2001";1;1;1;1;0;141.1;1;1;1;1;1;2;1;1;520;0
19400;"Íbúðareign";1400;"2008";4;3;21;1;2;86.2;1;0;1;1;1;1;1;0;640;0
29300;"Íbúðareign";1400;"2004";2;1;4;1;0;128.9;1;1;1;1;1;3;2;1;630;0
27900;"Íbúðareign";1400;"2004";2;1;4;1;0;119.8;1;1;0;1;1;3;1;1;630;0
23500;"Íbúðareign";1400;"2003";5;3;36;1;1;103;1;1;1;1;1;3;1;1;630;0
25835;"Íbúðareign";1000;"2006";4;2;13;1;1;105.7;1;1;0;1;1;2;1;0;351;0
23900;"Íbúðareign";1604;"2007";3;1;9;1;0;84.3;1;1;0;1;1;2;1;0;800;0
41000;"Íbúðareign";0;"1923";3;2;3;1;0;151.6;1;0;1;1;1;3;2;0;31;0
23900;"Íbúðareign";0;"1961";4;2;29;1;0;97.7;1;1;0;1;1;3;1;1;283;0
29300;"Íbúðareign";0;"1942";3;2;7;1;0;120.5;1;1;0;1;1;2;1;0;70;0
12000;"Íbúðareign";1400;"1951";3;3;2;1;0;73.1;1;0;0;1;1;1;1;0;600;0
17600;"Íbúðareign";1400;"1940";3;2;4;1;0;89.5;2;1;0;1;1;3;2;1;600;0
28500;"Íbúðareign";0;"2004";4;1;8;1;1;97;1;1;0;1;1;1;1;1;20;51
11000;"Íbúðareign";6000;"1970";3;2;24;1;0;69;1;1;0;1;1;1;1;1;6030;0
14800;"Íbúðareign";6000;"1977";4;1;10;1;0;87.9;1;1;0;1;1;3;1;0;6030;0
16200;"Íbúðareign";0;"1987";3;1;8;1;0;61.2;1;0;1;1;1;1;1;0;120;0
39000;"Íbúðareign";0;"1939";3;2;4;1;0;116;1;1;0;1;1;2;2;1;25;0
18500;"Parhús";0;"1985";1;1;1;1;0;69.1;1;0;1;1;1;1;1;0;150;102
34200;"Einbýlishús";0;"1933";1;1;1;1;0;99.6;1;1;1;2;2;2;2;0;20;0
16000;"Íbúðareign";1400;"1988";4;0;8;1;0;69.4;1;1;0;1;1;1;1;2;600;0
30000;"Íbúðareign";1400;"2004";2;2;4;1;0;120.1;1;1;1;1;1;3;1;1;630;0
39800;"Raðhús";0;"1991";2;1;1;1;0;170;2;1;0;1;1;4;1;0;220;0
22000;"Íbúðareign";0;"1983";3;3;8;1;0;108.5;1;1;1;1;1;1;1;2;220;0
24347;"Íbúðareign";0;"2004";4;2;18;1;1;85.8;1;1;0;1;1;2;1;0;180;0
19400;"Íbúðareign";1400;"2008";4;3;21;1;2;82.5;1;0;1;1;1;1;1;0;640;0
56600;"Raðhús";0;"1993";2;1;1;1;0;212.9;2;0;1;2;1;3;2;0;72;0
30000;"Íbúðareign";0;"2003";3;3;6;1;1;127;1;1;1;1;1;4;1;0;180;0
39791;"Íbúðareign";0;"1959";4;3;4;1;0;184.4;1;1;1;1;1;4;1;0;100;0
13100;"Íbúðareign";2000;"1980";3;2;24;1;0;76.7;1;0;1;1;1;2;1;0;2040;0
45000;"Einbýlishús";1300;"1968";1;1;1;1;0;178.7;1;1;1;1;1;4;1;0;560;0
13800;"Íbúðareign";1400;"1970";3;3;24;1;0;75.9;1;1;0;1;1;1;1;0;600;0
37100;"Raðhús";1400;"2005";2;1;1;1;0;197.1;2;0;1;1;1;4;1;2;630;0
12500;"Íbúðareign";1000;"1979";3;1;6;1;0;53.9;1;1;1;1;1;1;1;1;320;62
32900;"Íbúðareign";1000;"2008";5;3;28;1;2;123.1;1;0;1;1;1;2;1;0;350;0
26287;"Íbúðareign";1000;"2006";3;2;18;1;1;96.7;1;1;0;1;1;2;1;0;351;0
29953;"Íbúðareign";0;"1946";2;1;3;1;0;130.9;1;1;0;1;1;2;2;0;100;0
19222;"Íbúðareign";0;"1924";3;3;3;1;0;50.9;1;0;1;1;1;2;1;0;11;0
35000;"Raðhús";6000;"1979";2;1;1;1;0;231.8;2;1;2;3;1;5;1;0;6040;0
26000;"Einbýlishús";2000;"1966";1;1;1;1;0;178;1;1;0;1;1;4;1;0;2050;0
17500;"Íbúðareign";0;"1987";4;3;21;1;1;52;1;0;1;1;1;1;1;1;100;0
21300;"Íbúðareign";1400;"2008";4;4;21;1;2;86.7;1;0;1;1;1;1;1;0;640;0
26100;"Íbúðareign";1000;"1957";2;2;2;1;0;148.3;1;1;1;1;1;3;2;1;300;0
35400;"Íbúðareign";1000;"2008";9;4;38;1;2;118.9;1;1;1;1;1;2;1;0;320;44
26750;"Íbúðareign";1000;"1997";5;2;10;1;0;132.8;1;1;0;1;1;2;1;1;340;0
13100;"Íbúðareign";1000;"1971";8;8;30;1;1;50.3;1;1;0;1;1;1;1;1;320;0
35478;"Íbúðareign";1000;"1997";3;2;5;1;0;148.4;1;1;0;1;1;3;1;1;340;0
21000;"Íbúðareign";1000;"1997";5;3;10;1;0;83.7;1;1;0;1;1;1;1;1;340;0
24800;"Íbúðareign";1000;"2004";12;8;46;1;2;94.4;1;0;1;1;1;2;1;0;340;0
26800;"Íbúðareign";1400;"1957";3;2;3;1;0;152.6;2;1;0;1;1;2;2;2;680;0
16500;"Íbúðareign";0;"1986";2;2;5;1;0;55.1;1;1;0;1;1;1;1;0;72;0
26000;"Íbúðareign";1000;"2011";2;1;4;1;0;102.2;1;1;1;1;1;2;1;1;300;0
35000;"Íbúðareign";1000;"2011";2;2;4;1;0;152.1;1;1;1;1;1;4;1;1;300;0
37400;"Íbúðareign";0;"1960";2;2;3;1;0;174.3;1;1;1;2;1;4;2;1;100;0
36000;"Íbúðareign";0;"1990";3;2;6;1;0;151.4;1;1;0;1;1;4;1;0;72;0
28000;"Íbúðareign";0;"2007";2;1;2;1;0;125.2;1;1;1;1;1;3;1;0;270;0
27000;"Íbúðareign";0;"2000";5;3;22;1;2;114.4;1;1;1;2;1;3;1;0;110;0
29000;"Íbúðareign";0;"1959";1;1;1;1;0;169.7;1;1;0;1;1;2;3;0;100;0
23500;"Íbúðareign";1300;"2006";6;1;133;1;5;92.4;1;0;1;1;1;1;1;1;510;0
33600;"Íbúðareign";1000;"2007";5;4;28;1;2;135;1;1;1;1;1;3;1;1;350;0
66000;"Íbúðareign";1000;"2011";5;4;10;1;1;183.5;1;1;2;2;1;3;1;1;320;44
32000;"Íbúðareign";0;"1982";6;5;15;1;0;114;2;1;2;2;1;3;2;1;72;0
35200;"Íbúðareign";0;"2005";2;2;2;1;0;161.2;1;1;1;1;1;3;1;2;270;0
13000;"Íbúðareign";0;"1969";3;3;6;1;0;82.9;1;1;0;1;1;2;1;1;170;0
23450;"Íbúðareign";0;"1992";2;1;7;1;0;106.9;1;0;1;1;1;3;1;1;130;0
41000;"Íbúðareign";0;"2004";3;3;6;1;1;118.8;1;1;1;2;1;2;1;1;20;52
43500;"Raðhús";0;"1965";1;1;1;1;0;190.4;1;1;0;2;1;5;1;0;91;0
13900;"Íbúðareign";0;"1958";4;3;8;1;0;63.9;1;1;0;1;1;1;1;2;100;0
14978;"Íbúðareign";0;"1968";3;1;6;1;0;71.6;2;1;0;1;1;2;1;1;170;0
28200;"Íbúðareign";0;"1988";4;3;6;1;0;154.2;2;1;1;1;1;4;2;2;120;0
26931;"Íbúðareign";1604;"2002";3;2;12;1;0;112.6;1;0;1;1;1;3;1;0;840;0
11000;"Íbúðareign";6000;"1978";3;3;7;1;0;77;1;1;0;1;1;2;1;1;6040;0
11000;"Íbúðareign";2000;"1957";2;1;4;1;0;109;1;1;0;1;1;3;1;1;2040;0
